MutationCoverage,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.303760137625952,0.454284071305348,0.36178107606679,0.215412844036697,0.28494623655914,0.293164757013038,0.251196172248804,0.498634768,bcel,evo
0.303760137625952,0.454284071305348,0.36178107606679,0.215412844036697,0.28494623655914,0.293164757013038,0.251196172248804,0.498634768,bcel,evo
0.303760137625952,0.454284071305348,0.36178107606679,0.215412844036697,0.28494623655914,0.293164757013038,0.251196172248804,0.498634768,bcel,evo
0.303760137625952,0.454284071305348,0.36178107606679,0.215412844036697,0.28494623655914,0.293164757013038,0.251196172248804,0.498634768,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3749078398,0.5365152386,0.4452690167,0.2708256881,0.3924731183,0.3496641644,0.4354066986,0.568196593,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3004423691,0.484186314,0.3543599258,0.1941284404,0.2741935484,0.2876333465,0.2488038278,0.509816669,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.3056033423,0.4669350201,0.3784786642,0.2212844037,0.2903225806,0.2722244172,0.2990430622,0.488688077,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.3430818383,0.5342150661,0.3821892393,0.2425688073,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.3430818383,0.5342150661,0.3821892393,0.2425688073,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.342958958,0.5342150661,0.3821892393,0.2422018349,0.2903225806,0.3212169103,0.3086124402,0.549213366,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.2853280904,0.443933295,0.3506493506,0.2003669725,0.247311828,0.2595811932,0.2679425837,0.479976596,bcel,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.1253333333,0.2432432432,0.02857142857,0.03418803419,0,0.1026392962,0,0.830858086,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.4733333333,0.5900900901,0.2571428571,0.3162393162,1,0.4750733138,0.2962962963,0.691419142,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.496,0.5810810811,0.3714285714,0.3504273504,1,0.504398827,0.3333333333,0.731023102,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7027027027,0.4,0.358974359,1,0.5865102639,0.3703703704,0.770627063,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5733333333,0.7072072072,0.3714285714,0.3846153846,1,0.5747800587,0.4074074074,0.830858086,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5786666667,0.7432432432,0.3714285714,0.3846153846,1,0.5659824047,0.3703703704,0.807755776,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6756756757,0.4571428571,0.3076923077,1,0.5601173021,0.3333333333,0.778052805,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.5466666667,0.6846846847,0.4571428571,0.3504273504,1,0.5395894428,0.3333333333,0.72029703,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.656,0.7972972973,0.5142857143,0.452991453,1,0.6598240469,0.4074074074,0.830033003,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.5293333333,0.6891891892,0.3714285714,0.264957265,1,0.5307917889,0.4074074074,0.724422442,cli,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.7205357143,0.7005347594,0.7136563877,0.4495114007,0.7672955975,0.8451282051,0.6896186441,0.891735745,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6794642857,0.6577540107,0.6828193833,0.5439739414,0.7547169811,0.8348717949,0.5667372881,0.857573474,codec,evo
0.6044642857,0.6096256684,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6044642857,0.6096256684,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6047619048,0.6109625668,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6044642857,0.6096256684,0.6299559471,0.2410423453,0.7610062893,0.6687179487,0.6197033898,0.880432052,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
0.6836309524,0.6751336898,0.6784140969,0.4299674267,0.7610062893,0.8246153846,0.6154661017,0.874152223,codec,evo
