MutationCoverage,ReturnValsMutator,ConditionalsBoundaryMutator,VoidMethodCallMutator,IncrementsMutator,NegateConditionalsMutator,MathMutator,LineCoverage,Project,Tool
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4595524957,0.5811518325,0.2380952381,0.1538461538,0.8,0.5321888412,0.3571428571,0.725526075,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4457831325,0.5706806283,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.720036597,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4440619621,0.5654450262,0.2380952381,0.1538461538,0.6,0.5107296137,0.3571428571,0.689844465,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4664371773,0.5916230366,0.2380952381,0.1794871795,0.8,0.5278969957,0.3571428571,0.73010064,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.4388984509,0.5497382199,0.2380952381,0.1538461538,0.8,0.5107296137,0.2857142857,0.689844465,e-mail,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.3522727273,0.1621621622,0.0481927711,0.1363636364,0.2735426009,0.2676056338,0.46366782,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2532679739,0.375,0.1351351351,0.0602409639,0.1818181818,0.269058296,0.2112676056,0.477508651,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2516339869,0.3806818182,0.1351351351,0.0602409639,0.1363636364,0.264573991,0.2112676056,0.476643599,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.269058296,0.2253521127,0.46366782,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2385620915,0.3465909091,0.1081081081,0.0481927711,0.1818181818,0.2600896861,0.2112676056,0.462802768,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.375,0.1351351351,0.0602409639,0.1363636364,0.2600896861,0.2112676056,0.477508651,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2483660131,0.3579545455,0.1351351351,0.0481927711,0.1818181818,0.264573991,0.2394366197,0.46366782,fileupload,randoop
0.2614379085,0.3863636364,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2614379085,0.3863636364,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2630718954,0.3920454545,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2614379085,0.3863636364,0.1621621622,0.0481927711,0.1818181818,0.2735426009,0.2394366197,0.475778547,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2549019608,0.3693181818,0.1621621622,0.0481927711,0.1363636364,0.2780269058,0.2253521127,0.465397924,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.2483660131,0.3579545455,0.1621621622,0.0602409639,0.1363636364,0.264573991,0.2253521127,0.467128028,fileupload,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4546360917,0.603021978,0.3333333333,0.1296296296,0.3235294118,0.4282208589,0.2413793103,0.648950131,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4521435693,0.581043956,0.3247863248,0.1944444444,0.2647058824,0.4282208589,0.3333333333,0.645013123,validator,randoop
0.4531405783,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4208588957,0.4137931034,0.645013123,validator,randoop
0.4536390828,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4220858896,0.4137931034,0.645013123,validator,randoop
0.4551345962,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4257668712,0.4137931034,0.645013123,validator,randoop
0.4536390828,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4220858896,0.4137931034,0.645013123,validator,randoop
0.4536390828,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4220858896,0.4137931034,0.645013123,validator,randoop
0.4551345962,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4257668712,0.4137931034,0.645013123,validator,randoop
0.4536390828,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4220858896,0.4137931034,0.645013123,validator,randoop
0.4536390828,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4220858896,0.4137931034,0.645013123,validator,randoop
0.4531405783,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4208588957,0.4137931034,0.645013123,validator,randoop
0.4536390828,0.5865384615,0.3504273504,0.1018518519,0.2941176471,0.4220858896,0.4137931034,0.645013123,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4720837488,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.4392638037,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4720837488,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.4392638037,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4710867398,0.6153846154,0.3717948718,0.0925925926,0.3235294118,0.436809816,0.3793103448,0.664370079,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4760717846,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4331288344,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4755732802,0.6153846154,0.3504273504,0.2037037037,0.3235294118,0.4319018405,0.4482758621,0.648622047,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4511465603,0.592032967,0.3888888889,0.0833333333,0.2647058824,0.418404908,0.275862069,0.641076115,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4002991027,0.5563186813,0.2863247863,0.1018518519,0.2647058824,0.3533742331,0.2643678161,0.623687664,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
0.4551345962,0.5989010989,0.3461538462,0.1018518519,0.2941176471,0.4208588957,0.367816092,0.642716535,validator,randoop
